"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/arbella-fetuccine-pasta-500gm/12625811","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625811-0-M.jpg&w=3840&q=75","Arbella Fetuccine Pasta 500GM","Rs. 430"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/shan-shoop-masala-65-gm-x-6/12627485","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12627485-0-M.jpg&w=3840&q=75","Shan Shoop Masala 65 GM X 6","Rs. 242"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/knorr-noodles-chicken-122g-cp/67199217","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1699267321061.jpg&w=3840&q=75","Knorr Noodles Chicken 122G CP","Rs. 139"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/guard-penne-macaroni-400gm/12639906","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639906-0-M.jpg&w=3840&q=75","Guard Penne Macaroni 400GM","Rs. 185"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/arbella-elbow-pasta-500-gm/12621523","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621523-0-M.jpg&w=3840&q=75","Arbella Elbow Pasta 500 GM","Rs. 430"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/knorr-noodle-chicken-61g/60849806","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1716543809142.jpg&w=3840&q=75","Knorr Noodle Chicken 61G","Rs. 50"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/arbella-penne-rigate-500-gm/12621782","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12621782-0-M.jpg&w=3840&q=75","Arbella Penne Rigate 500 GM","Rs. 430"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/arbella-fusilli-pasta-wheat-400g/12639912","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639912-0-M.jpg&w=3840&q=75","Arbella Fusilli Pasta Wheat 400G","Rs. 630"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/shan-shoop-chatpata-noodles-65g-x-6/12627487","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12627487-0-M.jpg&w=3840&q=75","Shan Shoop Chatpata Noodles 65G x 6","Rs. 242"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/crispo-spaghetti-900-gm/12622864","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622864-0-M.jpg&w=3840&q=75","Crispo Spaghetti 900 GM","Rs. 349"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/crispo-vermicelli-400-gm/12625478","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625478-0-M.jpg&w=3840&q=75","Crispo Vermicelli 400 GM","Rs. 109"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/knorr-blazin-noodles-132gm/12628800","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12628800-0-M.jpg&w=3840&q=75","Knorr Blazin Noodles 132GM","Rs. 153"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/falak-vermicilli-150-gm/12628349","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12628349-0-M.jpg&w=3840&q=75","Falak Vermicilli 150 GM","Rs. 106"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/arbella-elbow-pasta-500-gm/12624728","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624728-0-M.jpg&w=3840&q=75","Arbella Elbow Pasta 500 GM","Rs. 430"
"https://www.metro-online.pk/detail/grocery/packaged-food/noodles-and-pasta/knorr-noodles-tikka-61g/22000119","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1688974407565.jpg&w=3840&q=75","Knorr Noodles Tikka 61G","Rs. 75"
