"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/dates-ajwa-200gm/12640833","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640833-0-M.jpg&w=3840&q=75","Dates Ajwa 200GM","Rs. 1,140"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/rewari-250gm/12640269","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640269-0-M.jpg&w=3840&q=75","Rewari 250GM","Rs. 215"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/walnut-with-shell-500gm/12640266","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640266-0-M.jpg&w=3840&q=75","Walnut with Shell 500GM","Rs. 789"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/pistachios-with-shell-250gm/12640265","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640265-0-M.jpg&w=3840&q=75","Pistachios with Shell 250GM","Rs. 1,474"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/pistachio-salted-per-250gm/12640038","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12640038-0-M.jpg&w=3840&q=75","Pistachio Salted per 250GM","Rs. 1,733"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/apricot-with-seed-500g/12637082","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637082-0-M.jpg&w=3840&q=75","Apricot with Seed 500G","Rs. 865"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-walnuts-without-shell-500gm/12635839","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635839-0-M.jpg&w=3840&q=75","Fine Life Walnuts without Shell 500GM","Rs. 1,739"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life-pistachios-w/o-shell-250gm/12635837","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12635837-0-M.jpg&w=3840&q=75","Fine Life Pistachios W/O Shell 250GM","Rs. 2,949"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/peanut-rstd-500g/12623435","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fcdn.metro-group.com%2Fpk%2Fpk_pim_231026001001_01.png&w=3840&q=75","PEANUT RSTD 500G","Rs. 825"
"https://www.metro-online.pk/detail/fresh-food/fruits-and-vegetables/dry-fruits-and-nuts/fine-life--sweet-plum-500gm/12632486","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1700150012321.jpg&w=3840&q=75","Fine Life  Sweet Plum 500GM","Rs. 675"
