"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-max-fresh-green-125-gm/12620413","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620413-0-M.jpg&w=3840&q=75","Colgate Toothpaste Max Fresh Green 125 GM","Rs. 287"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-tooth-paste-herbal-200gm/12620488","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12620488-0-M.jpg&w=3840&q=75","Colgate Tooth Paste Herbal 200GM","Rs. 339"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/doctor-toothpaste-double-saver-220g/12639470","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639470-0-M.jpg&w=3840&q=75","Doctor Toothpaste Double Saver 220G","Rs. 405"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/soda-white-toothpaste-medium/56292183","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F331953.jpg&w=3840&q=75","Soda White Toothpaste Medium","Rs. 110"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/truly-whitening-toothpaste-large-70g/12639235","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639235-0-M.jpg&w=3840&q=75","Truly Whitening Toothpaste Large 70G","Rs. 169"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-herbal-50g/12623245","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1728304100165.jpg&w=3840&q=75","Colgate Toothpaste Herbal 50G","Rs. 65"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/truly-smokers-toothpaste-family-70g/12639233","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639233-0-M.jpg&w=3840&q=75","Truly Smokers Toothpaste Family 70G","Rs. 169"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/truly-smokers-toothpaste-family-120g/12639232","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12639232-0-M.jpg&w=3840&q=75","Truly Smokers Toothpaste Family 120G","Rs. 229"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/colgate-toothpaste-repair--prevent-114gm/12624811","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12624811-0-M.jpg&w=3840&q=75","Colgate Toothpaste Repair  Prevent 114GM","Rs. 439"
"https://www.metro-online.pk/detail/health-and-beauty/oral-care/tooth-pastes/sensodyne-deep-clean-100g/12625646","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12625646-0-M.jpg&w=3840&q=75","Sensodyne Deep Clean 100G","Rs. 390"
