"CategoryGrid_productImg_container__Ga1ll href","sc-kDvujY src 2","CategoryGrid_product_name__3nYsN","CategoryGrid_product_price__Svf8T","CategoryGrid_soldOut_btn__u0X7H"
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-nimko-daal-mong-fry-500gm/12622771","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622771-0-M.jpg&w=3840&q=75","OK Nimko Daal Mong Fry 500GM","Rs. 650",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/lays-french-cheese-72gm/12632436","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.amazonaws.com%2FProducts%2F1730979783803.jpg&w=3840&q=75","Lays French Cheese 72GM","Rs. 98",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-chilli-55g/12637023","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637023-0-M.jpg&w=3840&q=75","Super Crisp Chilli 55g","Rs. 60",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-masoori-nimko-500g/12622355","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fcdn.metro-group.com%2Fpk%2Fpk_pim_204009001001_01.png&w=3840&q=75","OK Masoori Nimko 500G","Rs. 499",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/ok-nimko-chana-mix-500gm/12622718","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12622718-0-M.jpg&w=3840&q=75","OK Nimko Chana Mix 500GM","Rs. 525",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/kurkure-red-chilli-40gm/12632262","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12632262-0-M.jpg&w=3840&q=75","Kurkure Red Chilli 40GM","Rs. 118",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-bbq-120g/12637021","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637021-0-M.jpg&w=3840&q=75","Super Crisp BBQ 120g","Rs. 99",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/machos-tortilla-chips-cheese-4/98839131","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2FProducts%2F1732699134396.jpg&w=3840&q=75","Machos Tortilla Chips Cheese 4","Rs. 79",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-chilli-117g/12637024","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637024-0-M.jpg&w=3840&q=75","Super Crisp Chilli 117g","Rs. 100",""
"https://www.metro-online.pk/detail/grocery/snacks/crisps-and-popcorn/crisps/super-crisp-salted-117gm/12637028","https://www.metro-online.pk/_next/image?url=https%3A%2F%2Fmetro-b2c.s3.ap-southeast-1.amazonaws.com%2Fproducts_images_new%2F12637028-0-M.jpg&w=3840&q=75","Super Crisp Salted 117GM","Rs. 100",""
